,Date,City,Confirmed,Recoverd,Deaths,Active
203,04-15-2020,Lamoille,22,0,2,20
204,04-15-2020,Orange,5,0,0,5
205,04-15-2020,Orleans,8,0,0,8
206,04-15-2020,Rutland,39,0,0,39
207,04-15-2020,Unassigned,15,0,0,15
208,04-15-2020,Washington,29,0,0,29
209,04-15-2020,Windham,57,0,1,56
210,04-15-2020,Windsor,27,0,2,25
211,04-16-2020,Addison,56,0,1,55
212,04-16-2020,Bennington,33,0,1,32
213,04-16-2020,Caledonia,9,0,0,9
214,04-16-2020,Chittenden,377,0,22,355
215,04-16-2020,Essex,1,0,0,1
216,04-16-2020,Franklin,86,0,3,83
217,04-16-2020,Grand Isle,3,0,0,3
218,04-16-2020,Lamoille,22,0,2,20
219,04-16-2020,Orange,5,0,0,5
220,04-16-2020,Orleans,8,0,0,8
221,04-16-2020,Rutland,41,0,0,41
222,04-16-2020,Unassigned,15,0,0,15
223,04-16-2020,Washington,29,0,0,29
224,04-16-2020,Windham,58,0,2,56
225,04-16-2020,Windsor,31,0,2,29
226,04-17-2020,Addison,57,0,1,56
227,04-17-2020,Bennington,33,0,1,32
228,04-17-2020,Caledonia,10,0,0,10
229,04-17-2020,Chittenden,378,0,22,356
230,04-17-2020,Essex,1,0,0,1
231,04-17-2020,Franklin,88,0,3,85
232,04-17-2020,Grand Isle,3,0,0,3
233,04-17-2020,Lamoille,22,0,2,20
234,04-17-2020,Orange,5,0,0,5
235,04-17-2020,Orleans,8,0,0,8
236,04-17-2020,Rutland,41,0,1,40
237,04-17-2020,Unassigned,10,0,0,10
238,04-17-2020,Washington,30,0,1,29
239,04-17-2020,Windham,60,0,2,58
240,04-17-2020,Windsor,33,0,2,31
241,04-18-2020,Addison,61,0,2,59
242,04-18-2020,Bennington,37,0,1,36
243,04-18-2020,Caledonia,10,0,0,10
244,04-18-2020,Chittenden,384,0,23,361
245,04-18-2020,Essex,1,0,0,1
246,04-18-2020,Franklin,90,0,3,87
247,04-18-2020,Grand Isle,3,0,0,3
248,04-18-2020,Lamoille,23,0,2,21
249,04-18-2020,Orange,5,0,0,5
250,04-18-2020,Orleans,9,0,0,9
251,04-18-2020,Rutland,42,0,1,41
252,04-18-2020,Unassigned,10,0,1,9
253,04-18-2020,Washington,31,0,1,30
254,04-18-2020,Windham,63,0,2,61
255,04-18-2020,Windsor,34,0,2,32
256,04-19-2020,Addison,61,0,2,59
257,04-19-2020,Bennington,37,0,1,36
258,04-19-2020,Caledonia,12,0,0,12
259,04-19-2020,Chittenden,385,0,23,362
260,04-19-2020,Essex,2,0,0,2
261,04-19-2020,Franklin,91,0,3,88
262,04-19-2020,Grand Isle,3,0,0,3
263,04-19-2020,Lamoille,23,0,2,21
264,04-19-2020,Orange,5,0,0,5
265,04-19-2020,Orleans,9,0,0,9
266,04-19-2020,Rutland,43,0,1,42
267,04-19-2020,Unassigned,10,0,1,9
268,04-19-2020,Washington,32,0,1,31
269,04-19-2020,Windham,63,0,2,61
270,04-19-2020,Windsor,37,0,2,35
271,04-20-2020,Addison,61,0,2,59
272,04-20-2020,Bennington,37,0,1,36
273,04-20-2020,Caledonia,12,0,0,12
274,04-20-2020,Chittenden,385,0,24,361
275,04-20-2020,Essex,2,0,0,2
276,04-20-2020,Franklin,93,0,3,90
277,04-20-2020,Grand Isle,3,0,0,3
278,04-20-2020,Lamoille,23,0,2,21
279,04-20-2020,Orange,5,0,0,5
280,04-20-2020,Orleans,9,0,0,9
281,04-20-2020,Rutland,43,0,1,42
282,04-20-2020,Unassigned,11,0,0,11
283,04-20-2020,Washington,32,0,1,31
284,04-20-2020,Windham,63,0,2,61
285,04-20-2020,Windsor,37,0,2,35
286,04-21-2020,Addison,61,0,2,59
287,04-21-2020,Bennington,37,0,1,36
288,04-21-2020,Caledonia,12,0,0,12
