,Date,City,Confirmed,Recoverd,Deaths,Active
423,04-12-2020,Grant,114,0,2,112
424,04-12-2020,Grays Harbor,11,0,0,11
425,04-12-2020,Island,158,0,7,151
426,04-12-2020,Jefferson,28,0,0,28
427,04-12-2020,King,4426,0,318,4134
428,04-12-2020,Kitsap,132,0,1,131
429,04-12-2020,Kittitas,13,0,0,12
430,04-12-2020,Klickitat,14,0,1,13
431,04-12-2020,Lewis,17,0,2,15
432,04-12-2020,Lincoln,2,0,0,2
433,04-12-2020,Mason,19,0,0,19
434,04-12-2020,Okanogan,15,0,0,15
435,04-12-2020,Pacific,1,0,0,1
436,04-12-2020,Pend Oreille,1,0,0,1
437,04-12-2020,Pierce,931,0,27,911
438,04-12-2020,San Juan,13,0,0,13
439,04-12-2020,Skagit,187,0,7,181
440,04-12-2020,Skamania,3,0,0,3
441,04-12-2020,Snohomish,1867,0,76,1798
442,04-12-2020,Spokane,274,0,15,260
443,04-12-2020,Stevens,7,0,1,7
444,04-12-2020,Thurston,81,0,1,80
445,04-12-2020,Unassigned,732,0,0,732
446,04-12-2020,Wahkiakum,2,0,0,2
447,04-12-2020,Walla Walla,21,0,0,21
448,04-12-2020,Whatcom,263,0,23,240
449,04-12-2020,Whitman,12,0,0,12
450,04-12-2020,Yakima,535,0,24,514
451,04-13-2020,Adams,37,0,0,37
452,04-13-2020,Asotin,5,0,0,5
453,04-13-2020,Benton,259,0,33,232
454,04-13-2020,Chelan,55,0,5,50
455,04-13-2020,Clallam,12,0,0,12
456,04-13-2020,Clark,239,0,15,224
457,04-13-2020,Columbia,1,0,0,1
458,04-13-2020,Cowlitz,25,0,0,25
459,04-13-2020,Douglas,18,0,1,18
460,04-13-2020,Ferry,1,0,0,1
461,04-13-2020,Franklin,122,0,4,120
462,04-13-2020,Grant,120,0,2,118
463,04-13-2020,Grays Harbor,11,0,0,11
464,04-13-2020,Island,158,0,7,151
465,04-13-2020,Jefferson,28,0,0,28
466,04-13-2020,King,4426,0,326,4134
467,04-13-2020,Kitsap,132,0,1,131
468,04-13-2020,Kittitas,14,0,0,14
469,04-13-2020,Klickitat,14,0,1,13
470,04-13-2020,Lewis,17,0,2,15
471,04-13-2020,Lincoln,2,0,0,2
472,04-13-2020,Mason,19,0,0,19
473,04-13-2020,Okanogan,15,0,0,15
474,04-13-2020,Pacific,1,0,0,1
475,04-13-2020,Pend Oreille,1,0,0,1
476,04-13-2020,Pierce,969,0,29,949
477,04-13-2020,San Juan,13,0,0,13
478,04-13-2020,Skagit,191,0,7,185
479,04-13-2020,Skamania,3,0,0,3
480,04-13-2020,Snohomish,1907,0,79,1834
481,04-13-2020,Spokane,276,0,17,261
482,04-13-2020,Stevens,7,0,1,7
483,04-13-2020,Thurston,81,0,1,80
484,04-13-2020,Unassigned,619,0,0,619
485,04-13-2020,Wahkiakum,2,0,0,2
486,04-13-2020,Walla Walla,21,0,0,21
487,04-13-2020,Whatcom,264,0,24,241
488,04-13-2020,Whitman,12,0,0,12
489,04-13-2020,Yakima,538,0,27,517
490,04-14-2020,Adams,39,0,0,39
491,04-14-2020,Asotin,6,0,0,6
492,04-14-2020,Benton,266,0,34,237
493,04-14-2020,Chelan,61,0,5,56
494,04-14-2020,Clallam,12,0,0,12
495,04-14-2020,Clark,250,0,15,235
496,04-14-2020,Columbia,1,0,0,1
497,04-14-2020,Cowlitz,25,0,0,25
498,04-14-2020,Douglas,26,0,1,25
499,04-14-2020,Ferry,1,0,0,1
500,04-14-2020,Franklin,134,0,4,132
501,04-14-2020,Grant,122,0,2,120
502,04-14-2020,Grays Harbor,11,0,0,11
503,04-14-2020,Island,162,0,7,154
504,04-14-2020,Jefferson,28,0,0,28
505,04-14-2020,King,4549,0,331,4253
506,04-14-2020,Kitsap,132,0,1,131
507,04-14-2020,Kittitas,14,0,0,14
508,04-14-2020,Klickitat,14,0,1,13
509,04-14-2020,Lewis,17,0,2,15
510,04-14-2020,Lincoln,2,0,0,2
511,04-14-2020,Mason,19,0,0,19
512,04-14-2020,Okanogan,15,0,0,15
513,04-14-2020,Pacific,1,0,0,1
514,04-14-2020,Pend Oreille,1,0,0,1
515,04-14-2020,Pierce,969,0,33,949
516,04-14-2020,San Juan,13,0,0,13
517,04-14-2020,Skagit,195,0,7,189
518,04-14-2020,Skamania,3,0,0,3
519,04-14-2020,Snohomish,1950,0,83,1873
520,04-14-2020,Spokane,276,0,17,261
521,04-14-2020,Stevens,7,0,1,6
522,04-14-2020,Thurston,81,0,1,80
523,04-14-2020,Unassigned,484,0,0,484
524,04-14-2020,Wahkiakum,2,0,0,2
525,04-14-2020,Walla Walla,21,0,0,21
526,04-14-2020,Whatcom,264,0,24,241
527,04-14-2020,Whitman,12,0,0,12
528,04-14-2020,Yakima,614,0,30,589
529,04-15-2020,Adams,39,0,0,39
530,04-15-2020,Asotin,6,0,0,6
531,04-15-2020,Benton,266,0,34,237
532,04-15-2020,Chelan,61,0,5,56
533,04-15-2020,Clallam,14,0,0,14
534,04-15-2020,Clark,258,0,15,243
535,04-15-2020,Columbia,1,0,0,1
536,04-15-2020,Cowlitz,26,0,0,26
537,04-15-2020,Douglas,29,0,1,28
538,04-15-2020,Ferry,1,0,0,1
539,04-15-2020,Franklin,185,0,4,183
540,04-15-2020,Grant,122,0,2,120
541,04-15-2020,Grays Harbor,12,0,0,12
542,04-15-2020,Island,163,0,7,155
543,04-15-2020,Jefferson,28,0,0,28
544,04-15-2020,King,4620,0,336,4317
545,04-15-2020,Kitsap,132,0,1,131
546,04-15-2020,Kittitas,14,0,0,14
547,04-15-2020,Klickitat,15,0,1,13
548,04-15-2020,Lewis,19,0,2,17
549,04-15-2020,Lincoln,2,0,0,2
550,04-15-2020,Mason,19,0,0,19
551,04-15-2020,Okanogan,15,0,0,15
552,04-15-2020,Pacific,1,0,0,1
553,04-15-2020,Pend Oreille,1,0,0,1
554,04-15-2020,Pierce,1000,0,33,977
555,04-15-2020,San Juan,13,0,0,13
556,04-15-2020,Skagit,198,0,7,192
557,04-15-2020,Skamania,3,0,0,3
558,04-15-2020,Snohomish,1988,0,88,1908
559,04-15-2020,Spokane,278,0,17,261
560,04-15-2020,Stevens,7,0,1,6
561,04-15-2020,Thurston,82,0,1,81
562,04-15-2020,Unassigned,383,0,0,383
563,04-15-2020,Wahkiakum,2,0,0,2
564,04-15-2020,Walla Walla,23,0,0,23
565,04-15-2020,Whatcom,269,0,24,244
566,04-15-2020,Whitman,12,0,0,12
567,04-15-2020,Yakima,635,0,30,606
568,04-16-2020,Adams,40,0,0,40
569,04-16-2020,Asotin,10,0,0,10
570,04-16-2020,Benton,283,0,35,249
571,04-16-2020,Chelan,63,0,5,58
572,04-16-2020,Clallam,14,0,0,14
573,04-16-2020,Clark,265,0,16,250
574,04-16-2020,Columbia,1,0,0,1
575,04-16-2020,Cowlitz,26,0,0,26
576,04-16-2020,Douglas,34,0,1,33
577,04-16-2020,Ferry,1,0,0,1
578,04-16-2020,Franklin,152,0,4,148
579,04-16-2020,Grant,129,0,2,127
580,04-16-2020,Grays Harbor,12,0,0,12
581,04-16-2020,Island,164,0,7,156
